model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,year
yearly_cross_section_2024,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,log_population,-0.008935844430422295,0.00839073108626157,-1.0649661320994137,0.29171906061626657,-0.025765519704480586,0.007893830843635997,56,0,0.1621655745266949,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_2024,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,log_gdp_per_capita,-0.030669963624509824,0.008736671004178442,-3.510486272155774,0.0009220111574863146,-0.048193506503550476,-0.013146420745469171,56,0,0.1621655745266949,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_1988,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1988,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1989,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,0.011953777303849427,0.013003434043364915,0.9192784970481638,0.3760588415737679,-0.0163782716195161,0.04028582622721495,15,0,0.6428258929902896,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1989,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.028583192326120044,0.018503528300560155,-1.5447428113077628,0.148360860394131,-0.06889891718142065,0.011732532529180554,15,0,0.6428258929902896,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1990,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,0.007890563619286906,0.015365648246422918,0.513519735239534,0.6162036412218564,-0.02530490123849029,0.04108602847706411,16,0,0.40061506848417106,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1990,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.025029710567963256,0.02282172737280881,-1.0967491706077064,0.2926519972875835,-0.07433305507047774,0.02427363393455123,16,0,0.40061506848417106,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1991,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,0.008075207024741545,0.006137285008000713,1.3157621023326291,0.20679598575742086,-0.0049352559865488334,0.02108567003603192,19,0,0.36356801547409145,ok,19,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=16",1991.0
yearly_cross_section_1991,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.024088147540378607,0.008872748536669058,-2.714846187833201,0.015299385753038243,-0.042897534181918814,-0.0052787608988384,19,0,0.36356801547409145,ok,19,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=16",1991.0
yearly_cross_section_1992,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,0.00548826425635846,0.006872020459587636,0.7986391031041532,0.43233232061669324,-0.008694888885662793,0.019671417398379715,27,0,0.26679213021163695,ok,27,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=24",1992.0
yearly_cross_section_1992,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.020157760672957055,0.009522880087008849,-2.1167714482151627,0.04483838408221348,-0.03981201918709074,-0.0005035021588233671,27,0,0.26679213021163695,ok,27,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=24",1992.0
yearly_cross_section_1993,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,0.008173254993334097,0.007216806318901399,1.1325307389679673,0.26736907054090303,-0.006634408443315533,0.022980918429983725,30,0,0.2378497969638833,ok,30,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=27",1993.0
yearly_cross_section_1993,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.015224064031480316,0.011415986590153833,-1.3335740990280165,0.1934854390040163,-0.03864773369288764,0.00819960562992701,30,0,0.2378497969638833,ok,30,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=27",1993.0
yearly_cross_section_1994,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,0.004889297892775552,0.006240753783407385,0.7834466896891497,0.4383512899931624,-0.00775567038678489,0.017534266172335992,40,0,0.24757432452119366,ok,40,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=37",1994.0
yearly_cross_section_1994,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.01978962182455536,0.007259421395213075,-2.726060487080252,0.009736033717459756,-0.03449860674148835,-0.005080636907622364,40,0,0.24757432452119366,ok,40,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=37",1994.0
yearly_cross_section_1995,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,0.003018377378831942,0.005558495408129118,0.5430205761108777,0.5899860495848409,-0.00819912049951377,0.014235875257177654,45,0,0.34918322827114656,ok,45,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=42",1995.0
yearly_cross_section_1995,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.025831794253297877,0.006142443521931853,-4.2054589775330244,0.00013359539793634804,-0.03822774713550423,-0.013435841371091524,45,0,0.34918322827114656,ok,45,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=42",1995.0
yearly_cross_section_1996,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0019455406553348144,0.0058550826210980395,-0.3322823572675658,0.7411855137035673,-0.01373121069465269,0.00984012938398306,49,0,0.4624800074433578,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1996.0
yearly_cross_section_1996,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.03374600705328861,0.005440821269773581,-6.202373755735032,1.4391026049947962e-07,-0.04469781224172307,-0.022794201864854154,49,0,0.4624800074433578,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1996.0
yearly_cross_section_1997,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.00126692127844363,0.005773099461828663,-0.21945252923848382,0.8272478642560872,-0.012880899355595858,0.010347056798708598,50,0,0.47159199391687423,ok,50,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=47",1997.0
yearly_cross_section_1997,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.03442586753965031,0.005610436335387252,-6.1360410281305,1.674924310510865e-07,-0.0457126096152504,-0.02313912546405022,50,0,0.47159199391687423,ok,50,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=47",1997.0
yearly_cross_section_1998,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-1.3423016762901324e-05,0.005824174243662376,-0.002304707277174561,0.9981710773791324,-0.011736877719170792,0.011710031685644988,49,0,0.4302723370316822,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1998.0
yearly_cross_section_1998,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.03194463460048258,0.005467362578071198,-5.842786927760727,4.979207838129414e-07,-0.04294986467157887,-0.020939404529386287,49,0,0.4302723370316822,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1998.0
yearly_cross_section_1999,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0039574620711418035,0.00570244406261461,-0.6939940186501856,0.49096317162076797,-0.015416952450486781,0.007502028308203173,52,0,0.45021613272527194,ok,52,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=49",1999.0
yearly_cross_section_1999,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.03256398630234326,0.004997999589175945,-6.515403957388541,3.738333014320229e-08,-0.04260784251193335,-0.022520130092753166,52,0,0.45021613272527194,ok,52,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=49",1999.0
yearly_cross_section_2000,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0036567683594850575,0.005240394720690723,-0.6978039927120353,0.4882394352660753,-0.014158754061861283,0.0068452173428911675,58,0,0.4452399063090243,ok,59,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2000.0
yearly_cross_section_2000,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.030738560405533223,0.004722372045915303,-6.509135685766451,2.396044417804984e-08,-0.040202405468900276,-0.02127471534216617,58,0,0.4452399063090243,ok,59,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2000.0
yearly_cross_section_2001,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.004071378217172222,0.004926862784314845,-0.8263632245115202,0.41210512854119163,-0.013941070362887917,0.005798313928543474,59,0,0.4893877548208777,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2001.0
yearly_cross_section_2001,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.03208995153994609,0.004449397656543562,-7.2122012948769845,1.543366322200059e-09,-0.04100316609988045,-0.023176736980011735,59,0,0.4893877548208777,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2001.0
yearly_cross_section_2002,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.004261840702030136,0.004848529658881367,-0.8789965209810453,0.38315937251826215,-0.01397461274124287,0.0054509313371825996,59,0,0.4851514244679429,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2002.0
yearly_cross_section_2002,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.031015229377804973,0.004123194452185495,-7.522135988848497,4.745146598679604e-10,-0.0392749803961506,-0.022755478359459347,59,0,0.4851514244679429,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2002.0
yearly_cross_section_2003,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0025070822309590122,0.00442513927271584,-0.5665544238159855,0.5732807240901249,-0.01137170140863624,0.0063575369467182155,59,0,0.5014859610559093,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2003.0
yearly_cross_section_2003,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.030950498116166004,0.00406054255681892,-7.622256800188055,3.2427219338283757e-10,-0.03908474230660031,-0.022816253925731694,59,0,0.5014859610559093,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2003.0
yearly_cross_section_2004,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.004067663847616078,0.004709117802004393,-0.8637846872050459,0.3913909054679666,-0.013501160378442668,0.0053658326832105125,59,0,0.4539021150648408,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2004.0
yearly_cross_section_2004,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.02927244809126606,0.004511500873144315,-6.488405724471126,2.414048481167144e-08,-0.03831007034346648,-0.02023482583906564,59,0,0.4539021150648408,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2004.0
yearly_cross_section_2005,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.003538210346403571,0.004383024448176136,-0.8072531623399662,0.42287648242931175,-0.012315065411104309,0.005238644718297167,60,0,0.4496379735094942,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2005.0
yearly_cross_section_2005,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.027760309667580526,0.004178710590232582,-6.6432716667357,1.2476421187039793e-08,-0.03612803328889481,-0.019392586046266244,60,0,0.4496379735094942,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2005.0
yearly_cross_section_2006,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0029383375430626977,0.004110213832679534,-0.7148867827022843,0.477648802922198,-0.011172085255858114,0.005295410169732718,59,0,0.5240117885870741,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2006.0
yearly_cross_section_2006,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.029857573534757913,0.0032816930007203145,-9.09822263331894,1.2516911699614637e-12,-0.036431594580558904,-0.023283552488956923,59,0,0.5240117885870741,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2006.0
yearly_cross_section_2007,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.003299030108555529,0.004179684576516895,-0.7893012135630454,0.4332070046585067,-0.011668704103761971,0.005070643886650914,60,0,0.48846951063849064,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2007.0
yearly_cross_section_2007,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.029926188793452022,0.003558002994208763,-8.41095098631503,1.4334916671191786e-11,-0.03705096689340905,-0.022801410693494995,60,0,0.48846951063849064,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2007.0
yearly_cross_section_2008,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.002829060514944763,0.004547455729156454,-0.6221194187347371,0.5363440575306446,-0.011935183540235563,0.006277062510346036,60,0,0.4496482502414886,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2008.0
yearly_cross_section_2008,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.029911002423458136,0.004272210848996143,-7.001293587952579,3.166096934345274e-09,-0.03846595708338122,-0.02135604776353505,60,0,0.4496482502414886,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2008.0
yearly_cross_section_2009,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.002524830744272945,0.004636485385119097,-0.5445570371852018,0.5882202269887155,-0.011812827060086576,0.006763165571540687,59,0,0.41550749702870216,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2009.0
yearly_cross_section_2009,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.030399257203643268,0.004725613357720808,-6.432870169959274,2.978565235818558e-08,-0.039865798303361004,-0.020932716103925532,59,0,0.41550749702870216,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2009.0
yearly_cross_section_2010,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0022582129754246225,0.004598880676652093,-0.4910353484249483,0.625320337300673,-0.011470878008016749,0.006954452057167505,59,0,0.41778300330792373,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2010.0
yearly_cross_section_2010,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.02831286168088275,0.0038810690366926203,-7.2951193120260704,1.1256496367818284e-09,-0.03608757720784509,-0.020538146153920408,59,0,0.41778300330792373,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2010.0
yearly_cross_section_2011,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.00420032949754456,0.004827581014381963,-0.8700691889025286,0.3879769103882933,-0.01387113635909142,0.0054704773640023,59,0,0.44549790671347655,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2011.0
yearly_cross_section_2011,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.031481006005357304,0.00387314149925482,-8.128028891124723,4.762185342862235e-11,-0.03923984076652405,-0.023722171244190553,59,0,0.44549790671347655,ok,60,1,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2011.0
yearly_cross_section_2012,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.004275542417228639,0.004937031914706587,-0.8660147414669364,0.390112741890702,-0.014161778297845925,0.005610693463388647,60,0,0.30360226338670504,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2012.0
yearly_cross_section_2012,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.025665165741264772,0.004643286189252519,-5.5273710676438785,8.428872018322631e-07,-0.03496318595284591,-0.016367145529683637,60,0,0.30360226338670504,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2012.0
yearly_cross_section_2013,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.005413946674336088,0.005137850341513467,-1.0537377141159177,0.29644939875246373,-0.01570231451822331,0.004874421169551134,60,0,0.3235350527347941,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2013.0
yearly_cross_section_2013,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.027757497486803978,0.004519174447205915,-6.142161098464721,8.405186624626135e-08,-0.036806988221844354,-0.018708006751763602,60,0,0.3235350527347941,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2013.0
yearly_cross_section_2014,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.00567689691957434,0.005278268317887836,-1.0755226103863587,0.2866723218292648,-0.016246446911014775,0.004892653071866096,60,0,0.31270908746063564,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2014.0
yearly_cross_section_2014,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.02689916248391056,0.004351076005803275,-6.182186302430395,7.222625215257282e-08,-0.0356120418962815,-0.018186283071539626,60,0,0.31270908746063564,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2014.0
yearly_cross_section_2015,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.006993232601211185,0.00560546453246006,-1.2475741413962846,0.21728835877234834,-0.018217981710743267,0.004231516508320897,60,0,0.28587088935737826,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2015.0
yearly_cross_section_2015,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.026445731573585162,0.004977441760338533,-5.313117229077633,1.8573960129872041e-06,-0.0364128867742957,-0.016478576372874622,60,0,0.28587088935737826,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2015.0
yearly_cross_section_2016,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.005117559623501108,0.004922363682305117,-1.0396549206426338,0.3028903093203018,-0.014974422875385595,0.0047393036283833795,60,0,0.22912131201741837,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2016.0
yearly_cross_section_2016,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.022591996155165734,0.0050266810091318245,-4.4944161195276795,3.465917334798706e-05,-0.032657751250826275,-0.012526241059505193,60,0,0.22912131201741837,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2016.0
yearly_cross_section_2017,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.004237190757207138,0.005027779077177077,-0.8427559548989121,0.4028874588791588,-0.014305144696200249,0.005830763181785972,60,0,0.23709009172792417,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2017.0
yearly_cross_section_2017,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.024161352759618816,0.0053870190523537245,-4.485106238683547,3.579503902636093e-05,-0.034948672340499726,-0.01337403317873791,60,0,0.23709009172792417,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2017.0
yearly_cross_section_2018,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.005194391424945487,0.005307341670165768,-0.9787181130894193,0.3318550927382884,-0.01582215980010828,0.005433376950217307,60,0,0.23896008426722548,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2018.0
yearly_cross_section_2018,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.024342791842698972,0.0052107335453953855,-4.671663141211697,1.8665842066355966e-05,-0.0347771057849222,-0.013908477900475745,60,0,0.23896008426722548,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2018.0
yearly_cross_section_2019,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.007047003621238707,0.005439626056330579,-1.2954941292402773,0.20037192044458643,-0.017939666910500047,0.003845659668022634,60,0,0.2264215238753039,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2019.0
yearly_cross_section_2019,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.023365765136920517,0.0051555904187721435,-4.532122073127235,3.040748356606036e-05,-0.03368965687276339,-0.013041873401077642,60,0,0.2264215238753039,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2019.0
yearly_cross_section_2020,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0045967853105517145,0.005312626776512597,-0.8652565866050189,0.39052512760701963,-0.015235136928622713,0.006041566307519285,60,0,0.2083016850771643,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2020.0
yearly_cross_section_2020,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.024214286070679335,0.00588889305243974,-4.1118569916374135,0.00012739802001704594,-0.0360065910016487,-0.012421981139709971,60,0,0.2083016850771643,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2020.0
yearly_cross_section_2021,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0073495516905923005,0.00608010577721485,-1.2087868138963451,0.23173531910259898,-0.01952475349830074,0.00482565011711614,60,0,0.22736667551918677,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2021.0
yearly_cross_section_2021,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.025164452240876246,0.0054775782045272696,-4.594083607985294,2.4500671475443386e-05,-0.03613311339600735,-0.014195791085745138,60,0,0.22736667551918677,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2021.0
yearly_cross_section_2022,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.004811469589224885,0.00500539404422461,-0.9612569053931964,0.3405553480102711,-0.014838478752494248,0.0052155395740444786,59,0,0.2725377293924798,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2022.0
yearly_cross_section_2022,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.026582566626325396,0.005304529578501399,-5.011295767689042,5.752353976046893e-06,-0.03720881627231234,-0.015956316980338454,59,0,0.2725377293924798,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2022.0
yearly_cross_section_2023,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.00514153685681733,0.004999479381463936,-1.0284144536889352,0.3082565610063536,-0.015160717430401777,0.004877643716767118,58,0,0.23347168002489616,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2023.0
yearly_cross_section_2023,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.024447219909893875,0.005448170839527794,-4.487234455374159,3.7253671189526596e-05,-0.03536559825931759,-0.013528841560470153,58,0,0.23347168002489616,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2023.0
yearly_cross_section_2024,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.006623370128521439,0.005774486977400329,-1.1470058127143403,0.25653094573297613,-0.018205524258457333,0.0049587840014144536,56,0,0.24493367727902315,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_2024,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.026115624956844104,0.005599350000316334,-4.664045818776949,2.1398605595122864e-05,-0.0373464987963617,-0.014884751117326511,56,0,0.24493367727902315,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_1988,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1988,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1989,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population,0.034017407855234244,0.034701772742743615,0.9802786764646634,0.3462992444115097,-0.04159125980871983,0.10962607551918832,15,0,0.21739523387355253,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1989,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,0.07319371093061244,0.04992164490695424,1.4661718592613187,0.16831070612203816,-0.03557620947056088,0.18196363133178578,15,0,0.21739523387355253,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1990,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population,0.02174255275903127,0.027992716519861932,0.7767217855974812,0.4512250918191304,-0.03873203461967685,0.08221714013773938,16,0,0.060016986983291276,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1990,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,0.04235177761607491,0.051130726899283635,0.8283038435870208,0.4224452429039367,-0.06810944215920545,0.15281299739135526,16,0,0.060016986983291276,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1991,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population,0.01590265619887183,0.015341277734163654,1.0365926798559963,0.3153391357122054,-0.01661939976660301,0.04842471216434667,19,0,0.05354683010009886,ok,19,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=16",1991.0
yearly_cross_section_1991,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,0.01592748952515814,0.02196006577026366,0.7252933434619175,0.4787467337221245,-0.03062577027246573,0.06248074932278201,19,0,0.05354683010009886,ok,19,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=16",1991.0
yearly_cross_section_1992,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population,0.004882000477769365,0.012003094956960064,0.40672847255436473,0.6878118480905098,-0.019891169938985064,0.02965517089452379,27,0,0.004709428020060802,ok,27,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=24",1992.0
yearly_cross_section_1992,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,0.0025294448602879525,0.01607073989953714,0.15739442465625395,0.8762506992376082,-0.0306389321026648,0.0356978218232407,27,0,0.004709428020060802,ok,27,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=24",1992.0
yearly_cross_section_1993,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population,0.013702746149562888,0.013108718296563108,1.0453154793291672,0.3051459082500358,-0.013194122083268731,0.04059961438239451,30,0,0.035494017031046377,ok,30,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=27",1993.0
