classification_code,cmd_code,hs_desc_official,bec5_label,bec5_end_use,exercise_03_bin,mapping_status,bec5_primary_flag,primary_strict,primary_broad,primary_strict_rule,primary_broad_rule,primary_mapping_source
H5,150110,"Pig fat; lard, other than that of heading 0209 and 1503","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150120,"Pig fat; not lard, other than that of heading 0209 or 1503","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150190,Poultry fat; other than that of heading 0209 or 1503,"Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150210,Tallow; other than those of heading 1503,"Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150290,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150300,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil; not emulsified or mixed or otherwise prepared","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150410,"Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150420,"Fats and oils and their fractions; of fish, (excluding liver-oils)","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150430,Fats and oils and their fractions; of marine mammals,"Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150500,Wool grease and fatty substances derived therefrom (including lanolin),"Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150600,"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150710,"Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150790,"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Processed|Non-durable",Final Consumption,final_consumption,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150810,"Vegetable oils; ground-nut oil and its fractions, crude, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150890,"Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Processed|Non-durable",Final Consumption,final_consumption,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150910,"Vegetable oils; olive oil and its fractions, virgin, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,150990,"Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151000,"Vegetable oils; oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151110,"Vegetable oils; palm oil and its fractions, crude, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151190,"Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151211,"Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151221,"Vegetable oils; cotton-seed oil and its fractions; crude, whether or not gossypol has been removed, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151229,"Vegetable oils; cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151311,"Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151319,"Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151321,"Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151329,"Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151411,"Vegetable oils; low erucic acid rape or colza oil and its fractions, crude","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151419,"Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151491,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, crude","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151499,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151511,"Vegetable oils; linseed oil and its fractions, crude, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151519,"Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151521,"Vegetable oils; maize (corn) oil and its fractions, crude, not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151529,"Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151530,"Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151550,"Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151590,"Vegetable fats and oils and their fractions; fixed, n.e.c. in heading no. 1515, whether or not refined, but not chemically modified","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151610,"Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151620,"Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151710,Margarine; excluding liquid margarine,"Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151790,"Edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Final Consumption|Primary|Non-durable",Final Consumption,final_consumption,mapped,True,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,151800,"Animal or vegetable fats and oils and their fractions; oxidised, boiled or otherwise chemically modified, (excluding those of heading no. 1516), inedible mixtures or preparations of fats or oils","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,152000,"Glycerol, crude; glycerol waters and glycerol lyes","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,152110,Vegetable waxes (other than triglycerides); whether or not refined or coloured,"Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,152190,"Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured","Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
H5,152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,"Agriculture, forestry, fishing, food, beverages, tobacco |Goods|Intermediate Consumption|Processed|Generic",Intermediate Consumption,intermediates,mapped,False,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23,bec5_audit_mapping
